Ticker,Datetime,Open,High,Low,Close,AdjClose,Volume
AAPL,2023-06-14 11:30:00-04:00,184.1999969482422,184.38999938964844,183.83999633789062,184.11500549316406,184.11500549316406,3624409
AAPL,2023-06-14 12:30:00-04:00,184.11990356445312,184.16000366210938,183.50999450683594,183.72999572753906,183.72999572753906,3219852
AAPL,2023-06-14 13:30:00-04:00,183.72999572753906,183.8800048828125,182.02000427246094,182.64999389648438,182.64999389648438,6767181
AAPL,2023-06-14 14:30:00-04:00,182.64999389648438,184.2050018310547,182.4199981689453,183.50999450683594,183.50999450683594,9483802
AAPL,2023-06-14 15:30:00-04:00,183.52000427246094,183.97000122070312,182.9499969482422,183.9600067138672,183.9600067138672,5980488
AAPL,2023-06-15 09:30:00-04:00,183.9600067138672,185.83999633789062,183.77999877929688,185.83999633789062,185.83999633789062,15625447
AAPL,2023-06-15 10:30:00-04:00,185.83999633789062,185.86000061035156,185.11000061035156,185.83999633789062,185.83999633789062,6764169
AAPL,2023-06-15 11:30:00-04:00,185.8300018310547,185.95849609375,185.0800018310547,185.1999969482422,185.1999969482422,5704999
AAPL,2023-06-15 12:30:00-04:00,185.1999969482422,185.3800048828125,184.5500030517578,185.08999633789062,185.08999633789062,4056078
AAPL,2023-06-15 13:30:00-04:00,185.08999633789062,185.85000610351562,185.07000732421875,185.80499267578125,185.80499267578125,5120742
AAPL,2023-06-15 14:30:00-04:00,185.80999755859375,186.52000427246094,185.69000244140625,186.17999267578125,186.17999267578125,8988386
AAPL,2023-06-15 15:30:00-04:00,186.1750030517578,186.3699951171875,185.69000244140625,186.02000427246094,186.02000427246094,7305976
AAPL,2023-06-16 09:30:00-04:00,186.72999572753906,186.99000549316406,184.9600067138672,185.908203125,185.908203125,28647546
AAPL,2023-06-16 10:30:00-04:00,185.9001007080078,186.1300048828125,185.33999633789062,185.47999572753906,185.47999572753906,6021545
AAPL,2023-06-16 11:30:00-04:00,185.47999572753906,185.8300018310547,185.3000030517578,185.7301025390625,185.7301025390625,4063413
AAPL,2023-06-16 12:30:00-04:00,185.74000549316406,186.0299072265625,185.5666046142578,185.8000030517578,185.8000030517578,3300447
AAPL,2023-06-16 13:30:00-04:00,185.80999755859375,185.89999389648438,185.1999969482422,185.30999755859375,185.30999755859375,3533783
AAPL,2023-06-16 14:30:00-04:00,185.3000030517578,185.3000030517578,184.7100067138672,184.9149932861328,184.9149932861328,7609584
AAPL,2023-06-16 15:30:00-04:00,184.9199981689453,185.35000610351562,184.27000427246094,185.02000427246094,185.02000427246094,8222976
AAPL,2023-06-20 09:30:00-04:00,184.41000366210938,186.10000610351562,184.41000366210938,184.80999755859375,184.80999755859375,12001675
AAPL,2023-06-20 10:30:00-04:00,184.82000732421875,185.36000061035156,184.50999450683594,185.0601043701172,185.0601043701172,5764406
AAPL,2023-06-20 11:30:00-04:00,185.07000732421875,185.60000610351562,184.89999389648438,185.55499267578125,185.55499267578125,4348851
AAPL,2023-06-20 12:30:00-04:00,185.5500030517578,186.08999633789062,185.49000549316406,185.92999267578125,185.92999267578125,4413993
AAPL,2023-06-20 13:30:00-04:00,185.9199981689453,186.02999877929688,185.4149932861328,185.77000427246094,185.77000427246094,3535526
AAPL,2023-06-20 14:30:00-04:00,185.77000427246094,185.84500122070312,185.1300048828125,185.33999633789062,185.33999633789062,3522844
AAPL,2023-06-20 15:30:00-04:00,185.33999633789062,185.5,184.80999755859375,185.02000427246094,185.02000427246094,4861772
AAPL,2023-06-21 09:30:00-04:00,184.89999389648438,185.41000366210938,183.8699951171875,184.1199951171875,184.1199951171875,10433342
AAPL,2023-06-21 10:30:00-04:00,184.11000061035156,184.13999938964844,182.59010314941406,183.13999938964844,183.13999938964844,7350639
AAPL,2023-06-21 11:30:00-04:00,183.1300048828125,184.0800018310547,183.0850067138672,184.06500244140625,184.06500244140625,4681627
AAPL,2023-06-21 12:30:00-04:00,184.07000732421875,184.33999633789062,183.8699951171875,184.1300048828125,184.1300048828125,3492541
AAPL,2023-06-21 13:30:00-04:00,184.1103057861328,185.11000061035156,184.11000061035156,185.10000610351562,185.10000610351562,3581891
AAPL,2023-06-21 14:30:00-04:00,185.10000610351562,185.19920349121094,184.3699951171875,184.5050048828125,184.5050048828125,3768476
AAPL,2023-06-21 15:30:00-04:00,184.5,184.5399932861328,183.7899932861328,183.9600067138672,183.9600067138672,4489739
AAPL,2023-06-22 09:30:00-04:00,183.74000549316406,185.8800048828125,183.6699981689453,185.77000427246094,185.77000427246094,11517552
AAPL,2023-06-22 10:30:00-04:00,185.77000427246094,186.6699981689453,185.41000366210938,186.25,1862.5,8181446
AAPL,2023-06-22 11:30:00-04:00,186.24000549316406,186.72999572753906,185.73199462890625,186.07000732421875,186.07000732421875,5147460
AAPL,2023-06-22 12:30:00-04:00,186.07000732421875,186.24000549316406,185.60000610351562,185.75,185.75,3135640
AAPL,2023-06-22 13:30:00-04:00,185.75,186.57000732421875,185.610595703125,186.4250030517578,186.4250030517578,3775701
AAPL,2023-06-22 14:30:00-04:00,186.4250030517578,186.72999572753906,186.2100067138672,186.4149932861328,186.4149932861328,4345608
AAPL,2023-06-22 15:30:00-04:00,186.4199981689453,187.0449981689453,186.283203125,186.97000122070312,186.97000122070312,6367886
AAPL,2023-06-23 09:30:00-04:00,185.5500030517578,186.17999267578125,185.00999450683594,185.8300018310547,185.8300018310547,11222649
AAPL,2023-06-23 10:30:00-04:00,185.82000732421875,186.38999938964844,185.66000366210938,186.0800018310547,186.0800018310547,5322110
AAPL,2023-06-23 11:30:00-04:00,186.08619689941406,187.10000610351562,185.94000244140625,186.94000244140625,186.94000244140625,4878533
AAPL,2023-06-23 12:30:00-04:00,186.94000244140625,187.47000122070312,186.80999755859375,187.33700561523438,187.33700561523438,4696023
AAPL,2023-06-23 13:30:00-04:00,187.3300018310547,187.55999755859375,187.10499572753906,187.24000549316406,187.24000549316406,3569247
AAPL,2023-06-23 14:30:00-04:00,187.22999572753906,187.27000427246094,186.3800048828125,186.81500244140625,186.81500244140625,5161426
AAPL,2023-06-23 15:30:00-04:00,186.8300018310547,187.25,186.50999450683594,186.69000244140625,186.69000244140625,6097018
AAPL,2023-06-26 09:30:00-04:00,186.8300018310547,188.0500030517578,186.33999633789062,187.7498016357422,187.7498016357422,9851788
AAPL,2023-06-26 10:30:00-04:00,187.75,187.83999633789062,186.41000366210938,186.52999877929688,186.52999877929688,6070361
AAPL,2023-06-26 11:30:00-04:00,186.52999877929688,187.0500030517578,185.97000122070312,186.25,186.25,5254170
AAPL,2023-06-26 12:30:00-04:00,186.24000549316406,186.3800048828125,185.61000061035156,185.98500061035156,185.98500061035156,4231923
AAPL,2023-06-26 13:30:00-04:00,186.0,186.1699981689453,185.7200927734375,185.99000549316406,185.99000549316406,3433029
AAPL,2023-06-26 14:30:00-04:00,185.97999572753906,186.41000366210938,185.92999267578125,186.0749969482422,186.0749969482422,4404264
AAPL,2023-06-26 15:30:00-04:00,186.07000732421875,186.1800994873047,185.22999572753906,185.3000030517578,185.3000030517578,6606964
AAPL,2023-06-27 09:30:00-04:00,185.88999938964844,187.04420471191406,185.6699981689453,186.85000610351562,186.85000610351562,10462350
AAPL,2023-06-27 10:30:00-04:00,186.83999633789062,186.9600067138672,186.0500030517578,186.9499969482422,186.9499969482422,5300640
AAPL,2023-06-27 11:30:00-04:00,186.9600067138672,187.5,186.7899932861328,187.47999572753906,187.47999572753906,5104192
AAPL,2023-06-27 12:30:00-04:00,187.47000122070312,187.93670654296875,187.45010375976562,187.78500366210938,187.78500366210938,5008131
AAPL,2023-06-27 13:30:00-04:00,187.7899932861328,188.24000549316406,187.7899932861328,188.19500732421875,188.19500732421875,4551155
AAPL,2023-06-27 14:30:00-04:00,188.1999969482422,188.38999938964844,188.00999450683594,188.30499267578125,188.30499267578125,4845018
AAPL,2023-06-27 15:30:00-04:00,188.30499267578125,188.35499572753906,187.9600067138672,188.0399932861328,188.0399932861328,5700927
AAPL,2023-06-28 09:30:00-04:00,187.92999267578125,188.6300048828125,187.60000610351562,188.4199981689453,188.4199981689453,10639016
AAPL,2023-06-28 10:30:00-04:00,188.4199981689453,189.42970275878906,188.26499938964844,189.01499938964844,189.01499938964844,7112288
AAPL,2023-06-28 11:30:00-04:00,189.02000427246094,189.89999389648438,188.9600067138672,189.30499267578125,189.30499267578125,5291226
AAPL,2023-06-28 12:30:00-04:00,189.30499267578125,189.30499267578125,188.28500366210938,189.07000732421875,189.07000732421875,5155494
AAPL,2023-06-28 13:30:00-04:00,189.0800018310547,189.52999877929688,188.80999755859375,189.36500549316406,189.36500549316406,3627949
AAPL,2023-06-28 14:30:00-04:00,189.3699951171875,189.4499969482422,188.36500549316406,189.02000427246094,189.02000427246094,4548141
AAPL,2023-06-28 15:30:00-04:00,189.00999450683594,189.2899932861328,188.6199951171875,189.27999877929688,189.27999877929688,7056821
AAPL,2023-06-29 09:30:00-04:00,189.0800018310547,190.07000732421875,189.0500030517578,189.47000122070312,189.47000122070312,14305988
AAPL,2023-06-29 10:30:00-04:00,189.4600067138672,189.89999389648438,188.94000244140625,189.88999938964844,189.88999938964844,5669341
AAPL,2023-06-29 11:30:00-04:00,189.88999938964844,189.91000366210938,189.2100067138672,189.6750030517578,189.6750030517578,3916975
AAPL,2023-06-29 12:30:00-04:00,189.6699981689453,189.72000122070312,189.11000061035156,189.49000549316406,189.49000549316406,2849181
AAPL,2023-06-29 13:30:00-04:00,189.49000549316406,189.72999572753906,189.17999267578125,189.65060424804688,189.65060424804688,3426306
AAPL,2023-06-29 14:30:00-04:00,189.66000366210938,189.7899932861328,189.32000732421875,189.47760009765625,189.47760009765625,3553394
AAPL,2023-06-29 15:30:00-04:00,189.47000122070312,189.6199951171875,189.1699981689453,189.58999633789062,189.58999633789062,5234026
AAPL,2023-06-30 09:30:00-04:00,191.6300048828125,193.14999389648438,191.25999450683594,192.69000244140625,192.69000244140625,19512129
AAPL,2023-06-30 10:30:00-04:00,192.68499755859375,192.86000061035156,192.3350067138672,192.38499450683594,192.38499450683594,7580238
AAPL,2023-06-30 11:30:00-04:00,192.38499450683594,192.64999389648438,191.97999572753906,192.58999633789062,192.58999633789062,6754890
AAPL,2023-06-30 12:30:00-04:00,192.5850067138672,192.98500061035156,192.5,192.9250030517578,192.9250030517578,4763101
AAPL,2023-06-30 13:30:00-04:00,192.92970275878906,193.18499755859375,192.81500244140625,193.02499389648438,193.02499389648438,5792298
AAPL,2023-06-30 14:30:00-04:00,193.02999877929688,193.53990173339844,192.88999938964844,193.49000549316406,193.49000549316406,7037910
AAPL,2023-06-30 15:30:00-04:00,193.49000549316406,194.47999572753906,193.27999877929688,193.8000030517578,193.8000030517578,13053197
AAPL,2023-07-03 09:30:00-04:00,193.77999877929688,193.8800048828125,192.8000030517578,192.9149932861328,192.9149932861328,12730490
AAPL,2023-07-03 10:30:00-04:00,192.9149932861328,192.92999267578125,191.75999450683594,192.35499572753906,192.35499572753906,8267008
AAPL,2023-07-03 11:30:00-04:00,192.36000061035156,192.5,192.0399932861328,192.11500549316406,192.11500549316406,3819693
AAPL,2023-07-05 09:30:00-04:00,191.56500244140625,192.97999572753906,191.5500030517578,192.35000610351562,192.35000610351562,12086842
AAPL,2023-07-05 10:30:00-04:00,192.35000610351562,192.73989868164062,191.38999938964844,191.43499755859375,191.43499755859375,5613022
AAPL,2023-07-05 11:30:00-04:00,191.44000244140625,191.66000366210938,190.6779022216797,191.1416015625,191.1416015625,5537328
AAPL,2023-07-05 12:30:00-04:00,191.14999389648438,191.30499267578125,190.8699951171875,190.99000549316406,190.99000549316406,4563014
AAPL,2023-07-05 13:30:00-04:00,190.98500061035156,191.10499572753906,190.6199951171875,190.9499969482422,190.9499969482422,3822763
AAPL,2023-07-05 14:30:00-04:00,190.9499969482422,191.44000244140625,190.91000366210938,191.35499572753906,191.35499572753906,3543211
AAPL,2023-07-05 15:30:00-04:00,191.36000061035156,191.48989868164062,191.23500061035156,191.32000732421875,191.32000732421875,3919002
AAPL,2023-07-06 09:30:00-04:00,189.83999633789062,190.4600067138672,189.1999969482422,189.94000244140625,189.94000244140625,11170339
AAPL,2023-07-06 10:30:00-04:00,189.94000244140625,190.25999450683594,189.5,190.1699981689453,190.1699981689453,5352517
AAPL,2023-07-06 11:30:00-04:00,190.16009521484375,191.00999450683594,190.16000366210938,190.93499755859375,190.93499755859375,4710270
AAPL,2023-07-06 12:30:00-04:00,190.93499755859375,191.22999572753906,190.8800048828125,191.11000061035156,191.11000061035156,3347231
AAPL,2023-07-06 13:30:00-04:00,191.10989379882812,191.44000244140625,190.74000549316406,191.02999877929688,191.02999877929688,3683383
AAPL,2023-07-06 14:30:00-04:00,191.02000427246094,191.68499755859375,190.99000549316406,191.63999938964844,191.63999938964844,3838019
AAPL,2023-07-06 15:30:00-04:00,191.64999389648438,192.02000427246094,191.47000122070312,191.77999877929688,191.77999877929688,5150657
AAPL,2023-07-07 09:30:00-04:00,191.41000366210938,191.72000122070312,190.6199951171875,190.6199951171875,190.6199951171875,10430202
AAPL,2023-07-07 10:30:00-04:00,190.6199951171875,191.2899932861328,190.24000549316406,191.20950317382812,191.20950317382812,5013111
AAPL,2023-07-07 11:30:00-04:00,191.2100067138672,192.25,191.18499755859375,192.12989807128906,192.12989807128906,5436113
AAPL,2023-07-07 12:30:00-04:00,192.125,192.58999633789062,192.1199951171875,192.55999755859375,192.55999755859375,4409437
AAPL,2023-07-07 13:30:00-04:00,192.55999755859375,192.6699981689453,192.16000366210938,192.39999389648438,192.39999389648438,3374342
AAPL,2023-07-07 14:30:00-04:00,192.40499877929688,192.49000549316406,191.74000549316406,191.75,191.75,3801246
AAPL,2023-07-07 15:30:00-04:00,191.74000549316406,191.92999267578125,190.60000610351562,190.7100067138672,190.7100067138672,6160106
AAPL,2023-07-10 09:30:00-04:00,189.25999450683594,189.99000549316406,187.14999389648438,188.95989990234375,188.95989990234375,17984222
AAPL,2023-07-10 10:30:00-04:00,188.94009399414062,189.04550170898438,187.63999938964844,187.86000061035156,187.86000061035156,7459938
AAPL,2023-07-10 11:30:00-04:00,187.86000061035156,188.45140075683594,187.03500366210938,187.56199645996094,187.56199645996094,6907364
AAPL,2023-07-10 12:30:00-04:00,187.5500030517578,188.35000610351562,187.5,188.08999633789062,188.08999633789062,4559778
AAPL,2023-07-10 13:30:00-04:00,188.10000610351562,188.6999969482422,187.9199981689453,188.61500549316406,188.61500549316406,3814590
AAPL,2023-07-10 14:30:00-04:00,188.61000061035156,188.64999389648438,188.10000610351562,188.3000030517578,188.3000030517578,4050702
AAPL,2023-07-10 15:30:00-04:00,188.2899932861328,188.7899932861328,188.24000549316406,188.6300048828125,188.6300048828125,5920823
AAPL,2023-07-11 09:30:00-04:00,188.89010620117188,189.3000030517578,187.4499969482422,188.11000061035156,188.11000061035156,10238697
AAPL,2023-07-11 10:30:00-04:00,188.09500122070312,188.5601043701172,187.65499877929688,187.71499633789062,187.71499633789062,4788400
AAPL,2023-07-11 11:30:00-04:00,187.7156982421875,188.3800048828125,187.25999450683594,187.61500549316406,187.61500549316406,5419136
AAPL,2023-07-11 12:30:00-04:00,187.6199951171875,187.78689575195312,187.33999633789062,187.41000366210938,187.41000366210938,3590478
AAPL,2023-07-11 13:30:00-04:00,187.406005859375,187.5478057861328,186.70010375976562,186.88099670410156,186.88099670410156,5978219
AAPL,2023-07-11 14:30:00-04:00,186.88499450683594,187.39500427246094,186.60000610351562,187.13720703125,187.13720703125,4325125
AAPL,2023-07-11 15:30:00-04:00,187.1300048828125,188.27000427246094,186.97000122070312,188.05050659179688,188.05050659179688,6257248
AAPL,2023-07-12 09:30:00-04:00,189.67999267578125,191.6999969482422,189.4499969482422,190.35000610351562,190.35000610351562,17951283
AAPL,2023-07-12 10:30:00-04:00,190.35000610351562,190.66000366210938,189.22000122070312,189.52999877929688,189.52999877929688,7649026
AAPL,2023-07-12 11:30:00-04:00,189.52999877929688,189.69500732421875,188.47000122070312,189.15499877929688,189.15499877929688,5926745
AAPL,2023-07-12 12:30:00-04:00,189.15499877929688,189.9600067138672,189.10000610351562,189.86000061035156,189.86000061035156,4258281
AAPL,2023-07-12 13:30:00-04:00,189.85989379882812,190.38999938964844,189.75,190.33999633789062,190.33999633789062,3367158
AAPL,2023-07-12 14:30:00-04:00,190.3300018310547,190.40269470214844,189.6999969482422,189.86000061035156,189.86000061035156,4608750
AAPL,2023-07-12 15:30:00-04:00,189.8699951171875,190.02000427246094,189.57000732421875,189.80999755859375,189.80999755859375,5646874
AAPL,2023-07-13 09:30:00-04:00,190.5,191.09500122070312,189.77999877929688,189.97999572753906,189.97999572753906,10603557
AAPL,2023-07-13 10:30:00-04:00,189.98500061035156,190.77499389648438,189.9600067138672,190.1699981689453,190.1699981689453,4503519
AAPL,2023-07-13 11:30:00-04:00,190.1750030517578,190.77000427246094,190.0399932861328,190.6750030517578,190.6750030517578,3357584
AAPL,2023-07-13 12:30:00-04:00,190.6699981689453,190.84500122070312,190.3300018310547,190.6649932861328,190.6649932861328,2845853
AAPL,2023-07-13 13:30:00-04:00,190.6649932861328,190.8791961669922,190.52999877929688,190.5800018310547,190.5800018310547,2663247
AAPL,2023-07-13 14:30:00-04:00,190.58999633789062,191.19000244140625,190.5,190.89500427246094,190.89500427246094,4282478
AAPL,2023-07-13 15:30:00-04:00,190.88999938964844,191.0800018310547,190.52999877929688,190.5399932861328,190.5399932861328,5590090
AAPL,2023-07-14 09:30:00-04:00,190.22999572753906,191.17990112304688,190.10000610351562,190.85000610351562,1908.5000610351562,10294954
AAPL,2023-07-14 10:30:00-04:00,190.85000610351562,191.0399932861328,190.2949981689453,190.36000061035156,190.36000061035156,5107634
AAPL,2023-07-14 11:30:00-04:00,190.36500549316406,190.6199951171875,189.88999938964844,189.9499969482422,189.9499969482422,3844882
AAPL,2023-07-14 12:30:00-04:00,189.9499969482422,190.14999389648438,189.6300048828125,190.01499938964844,190.01499938964844,3352688
AAPL,2023-07-14 13:30:00-04:00,190.01010131835938,190.56500244140625,189.95010375976562,190.19000244140625,190.19000244140625,3213789
AAPL,2023-07-14 14:30:00-04:00,190.1999969482422,190.4199981689453,189.77999877929688,190.27499389648438,190.27499389648438,4052940
AAPL,2023-07-14 15:30:00-04:00,190.27499389648438,190.74000549316406,190.16000366210938,190.72999572753906,190.72999572753906,5002552
AAPL,2023-07-17 09:30:00-04:00,191.89999389648438,193.4499969482422,191.80999755859375,192.76499938964844,192.76499938964844,13716689
AAPL,2023-07-17 10:30:00-04:00,192.76499938964844,193.13999938964844,192.7050018310547,193.0050048828125,193.0050048828125,4817119
AAPL,2023-07-17 11:30:00-04:00,193.0,193.2899932861328,192.71499633789062,192.75,192.75,3902109
AAPL,2023-07-17 12:30:00-04:00,192.74000549316406,193.08009338378906,192.39999389648438,193.0800018310547,193.0800018310547,3253397
AAPL,2023-07-17 13:30:00-04:00,193.0800018310547,193.75999450683594,192.95289611816406,193.6649932861328,193.6649932861328,5083166
AAPL,2023-07-17 14:30:00-04:00,193.6649932861328,194.32000732421875,193.5800018310547,194.14999389648438,194.14999389648438,5312402
AAPL,2023-07-17 15:30:00-04:00,194.13999938964844,194.25,193.6999969482422,193.97999572753906,193.97999572753906,6569725
